Trabajo
idRealizacion;trabajo
13938;director
4424;director
12193;director
12195;director
18773;director
7258;director
32708;director
4922;director
29460;director
14488;director
35183;director
38537;director
4592;director
9393;director
11559;director
20854;director
26394;director
25982;director
18784;director
7755;director
15274;director
8997;director
4611;editor
5679;editor
7731;editor
9021;editor
27957;editor
31177;editor
15736;editor
2839;editor
17384;editor
29163;editor
14652;editor
34171;editor
9648;editor
19462;editor
28022;editor
10508;editor
23960;editor
38488;editor
16173;editor
27038;editor
27265;editor
37183;editor
2210;editor
4661;editor
12784;editor
27189;editor
5249;editor
27488;editor
18902;editor
15115;editor
27789;editor
8353;editor
25;editor
7465;editor
20888;editor
2217;editor
23038;editor
32648;editor
20880;editor
23907;editor
3345;editor
23970;editor
20472;editor
1885;editor
10886;editor
19899;editor
22322;editor
23300;editor
9545;editor
17308;editor
26514;editor
32556;editor
18764;editor
24209;editor
32932;editor
16969;editor
5709;editor
14174;editor
19453;editor
19206;editor
33675;editor
9743;editor
9092;editor
22451;editor
4334;editor
29379;editor
21593;editor
13265;editor
24501;editor
27709;editor
33259;editor
9962;editor
17950;editor
14739;editor
412;editor
13777;editor
35364;editor
284;editor
7111;editor
12999;editor
20736;editor
22763;editor
23044;editor
37953;editor
22686;editor
14370;editor
14484;editor
23572;editor
25261;editor
37893;editor
25842;editor
27758;editor
11007;editor
15806;editor
29623;editor
37669;editor
28612;editor
31100;editor
13027;editor
12791;editor
19904;editor
25249;editor
34711;editor
22285;editor
38434;editor
15268;editor
24962;editor
14134;editor
15831;editor
28253;editor
38448;editor
22519;editor
1123;editor
13411;editor
38914;editor
38493;editor
11474;editor
3295;editor
13210;editor
26512;editor
13626;editor
23552;editor
30118;editor
35376;editor
37755;editor
33213;editor
17906;editor
26016;editor
33992;editor
36026;editor
37867;editor
7268;editor
26003;editor
36727;editor
14054;editor
17977;editor
26639;editor
37315;editor
5374;editor
11009;editor
18441;editor
28146;editor
974;editor
19428;editor
30837;editor
32652;editor
26388;editor
26647;editor
31134;editor
34041;editor
27309;editor
37952;editor
1385;editor
273;editor
19427;editor
20779;editor
23351;editor
11814;editor
483;editor
971;editor
8716;editor
9299;editor
15880;editor
10198;editor
33996;editor
37710;editor
9379;editor
14260;editor
20735;editor
17480;editor
28594;editor
25246;editor
12523;editor
16150;editor
23034;editor
16559;editor
10915;editor
5915;editor
29057;editor
29747;editor
6697;editor
12073;editor
15483;editor
24145;editor
34732;editor
17195;editor
742;editor
25276;editor
174;editor
13541;editor
9903;editor
32020;editor
19821;editor
23008;editor
2697;editor
28565;editor
33191;editor
1480;editor
4737;editor
17015;editor
23934;editor
38855;editor
4333;editor
24401;editor
32767;editor
28605;editor
29780;editor
21793;editor
38459;editor
7584;editor
13512;editor
4423;editor
23707;editor
32530;editor
2692;editor
17517;editor
38477;editor
36240;editor
15715;editor
13773;editor
4461;editor
10174;editor
33028;editor
34120;editor
33146;editor
16503;editor
9760;editor
36214;editor
32399;editor
20932;editor
1758;editor
31049;editor
32198;editor
706;editor
9837;editor
22355;editor
26238;editor
18700;editor
30520;editor
71;editor
15226;editor
1026;editor
30417;editor
914;editor
9691;editor
11739;editor
27231;editor
26691;editor
11561;editor
21150;editor
3880;editor
29039;editor
17572;editor
29465;editor
29412;editor
2696;editor
19970;editor
32575;editor
29566;editor
6358;editor
31450;editor
14355;editor
15803;editor
31860;editor
14540;editor
37138;editor
19400;editor
1635;editor
15263;editor
17493;editor
37915;editor
25199;editor
8403;editor
9123;editor
4077;editor
38317;editor
33544;editor
19624;editor
34799;editor
26048;editor
22359;editor
37982;editor
23729;editor
9249;editor
17054;editor
27563;editor
2691;editor
